"ID";"num.sp";"saplings";"seedlings"
214840;12;3;3
214842;12;3;3
214843;12;5;3
214844;12;0;3
214848;12;0;3
214852;7;0;1
214854;1;7;1
214856;2;1;3
214856;12;0;1
214859;1;3;3
214860;7;1;1
214860;1;0;3
214876;13;0;3
214876;2;0;2
214879;12;7;3
214880;12;0;3
214886;12;27;3
214910;7;0;1
214913;7;0;1
214923;12;0;3
214931;7;0;1
214932;7;0;1
214935;7;0;2
214936;7;0;1
214938;7;0;2
214939;7;0;3
214941;7;0;1
214942;7;0;3
214943;7;0;2
214944;7;1;2
214945;7;0;2
214946;7;0;2
214947;7;5;2
214953;7;5;3
214953;13;0;1
214972;8;0;1
214972;7;0;1
214972;4;0;1
214972;12;5;3
214972;1;0;1
214973;8;0;1
214973;1;0;1
214973;4;2;2
214973;11;0;2
214973;12;0;3
215009;11;18;3
215067;7;1;0
215067;13;0;1
215092;7;0;1
215092;12;0;2
215093;6;5;1
215093;11;0;2
215093;12;2;2
215101;2;4;3
215101;14;1;1
215101;13;34;3
215104;9;16;1
215117;9;0;1
215117;13;0;3
215119;2;4;2
215125;9;2;1
215127;14;0;2
215127;16;0;1
215130;14;0;1
215130;2;0;2
215135;16;1;3
215135;3;1;1
215142;3;12;3
215154;14;0;1
215154;-1;0;3
215155;-1;1;0
215156;14;1;2
215156;-1;12;3
215156;2;13;3
215164;14;0;2
215164;2;32;3
215164;-1;2;3
215337;7;0;1
215337;12;1;1
215338;7;1;1
215338;12;0;1
215350;1;0;1
215350;12;5;3
215350;16;0;3
215366;1;0;1
215366;11;0;3
215366;16;0;2
215366;12;0;2
215367;12;0;3
215367;16;0;1
215373;12;2;2
215373;11;8;3
215373;16;14;3
215429;2;0;1
215429;12;0;2
215478;8;0;1
215478;12;0;3
215480;12;3;3
215480;16;0;2
215486;2;0;2
215486;12;0;3
215488;12;0;2
215557;12;0;3
215564;12;3;3
215569;12;0;3
215571;12;10;3
215572;12;6;3
215572;16;0;2
215573;1;0;1
215573;12;4;3
215579;8;0;1
215579;12;0;3
215582;12;16;3
215586;12;0;3
215587;1;0;1
215587;12;0;3
215589;1;0;1
215589;12;0;3
215590;12;0;3
215591;1;4;0
215594;7;0;1
215595;1;4;1
215596;1;0;3
215596;12;0;2
215602;1;0;3
215611;9;1;1
215625;12;0;3
215628;2;0;3
215628;12;2;3
215651;7;0;2
215652;7;0;1
215653;7;0;3
215656;7;0;2
215665;7;0;1
215672;7;0;1
215673;7;0;3
215675;7;0;1
215678;7;0;1
215681;7;0;3
215682;7;0;1
215683;7;1;2
215684;7;0;3
215685;7;0;3
215686;7;0;1
215687;7;1;3
215688;7;0;2
215712;8;1;1
215712;12;0;3
215712;11;0;2
215715;1;0;1
215715;4;0;2
215715;12;0;2
215802;2;10;3
215802;-1;22;2
215834;12;21;3
215840;9;0;1
215840;1;0;3
215840;6;0;2
215844;7;1;2
215844;1;0;3
215844;13;0;1
215860;14;2;3
215860;3;0;1
215860;2;0;2
215877;14;0;1
215877;2;8;2
215877;3;0;2
215878;14;0;1
215878;2;2;2
215879;14;2;3
215879;-1;0;1
215879;2;0;1
215882;10;5;0
215886;14;0;1
215886;2;18;3
215886;3;0;1
215886;16;0;1
215891;13;4;0
215891;16;0;1
215891;2;71;3
215896;-1;11;1
215896;2;0;1
215902;13;0;3
215902;12;0;1
215905;-1;1;0
215905;2;5;2
215907;-1;5;1
215907;2;3;0
215908;-1;18;3
215908;2;0;3
215942;2;0;2
215942;11;0;2
215942;16;9;3
215942;12;2;3
216062;12;2;3
216070;16;5;3
216072;12;6;0
216072;16;1;0
216074;8;6;1
216076;16;0;3
216078;8;0;1
216079;1;0;3
216079;12;0;3
216084;12;0;3
216090;12;1;3
216092;12;17;3
216093;12;4;3
216097;13;9;3
216097;12;0;3
216100;11;0;2
216107;12;0;2
216107;11;4;3
216107;16;19;3
216114;12;0;2
216116;12;1;3
216148;12;0;3
216154;12;4;3
216202;12;43;3
216202;16;6;0
216204;12;28;3
216204;16;5;0
216204;11;1;0
216206;12;0;3
216206;11;0;1
216256;12;3;3
216298;12;17;3
216310;12;2;1
216311;12;0;3
216320;12;0;2
216321;12;4;3
216321;2;0;3
216326;1;0;1
216326;12;0;3
216326;2;0;3
216326;16;0;1
216335;7;2;0
216335;12;0;1
216336;1;0;1
216339;1;0;3
216350;9;0;1
216350;1;0;3
216352;9;1;0
216352;1;0;2
216362;12;0;1
216368;12;2;3
216390;12;0;1
216405;7;0;1
216405;12;0;2
216412;7;0;3
216413;7;2;2
216414;7;0;1
216415;7;0;2
216417;7;0;2
216418;7;0;2
216419;7;0;1
216420;7;3;3
216422;7;0;1
216423;7;0;3
216424;7;0;2
216425;7;2;1
216427;7;0;1
216434;7;4;1
216456;8;3;1
216456;12;2;3
216458;5;3;1
216476;11;3;3
216482;5;0;2
216506;12;16;1
216506;11;2;1
216508;2;0;1
216508;11;5;1
216508;12;23;2
216554;2;0;2
216554;13;8;3
216572;6;3;1
216573;8;2;1
216573;7;1;0
216573;12;0;3
216573;6;2;0
216573;1;1;0
216579;9;5;0
216579;6;13;0
216582;11;6;3
216584;7;4;2
216584;11;0;1
216608;2;3;3
216610;16;7;3
216610;2;2;2
216610;3;1;1
216617;14;0;1
216617;3;0;1
216617;16;0;3
216620;14;0;1
216620;3;0;1
216626;3;0;1
216627;2;1;3
216627;16;2;2
216629;13;0;3
216638;-1;2;0
216640;1;0;2
216640;2;0;1
216640;3;2;2
216640;-1;0;1
216641;2;1;2
216641;3;9;3
216679;2;0;1
216709;12;0;3
216709;16;0;3
216803;12;1;3
216807;16;0;1
216818;1;0;1
216818;16;0;1
216819;12;0;1
216823;1;0;3
216823;16;0;3
216826;16;0;3
216826;1;0;3
216826;12;1;3
216829;1;0;1
216829;12;8;3
216831;12;0;3
216958;2;0;3
216958;11;4;3
216958;12;2;3
216960;12;6;3
216960;2;0;1
216960;11;5;2
216964;2;14;3
216964;11;0;1
217047;2;1;0
217050;12;2;3
217052;12;3;3
217053;12;0;3
217054;1;1;0
217054;12;7;3
217062;12;27;3
217067;12;0;3
217067;11;0;3
217072;12;0;3
217073;12;0;1
217074;7;0;2
217076;1;3;3
217089;9;1;0
217089;1;0;1
217090;1;0;1
217091;9;0;1
217091;1;0;3
217100;12;0;2
217101;12;17;3
217145;7;1;1
217153;7;0;1
217154;7;0;1
217156;7;0;3
217157;7;0;2
217158;7;0;1
217159;7;0;3
217160;7;1;3
217162;7;0;2
217163;7;0;3
217164;7;0;3
217165;7;0;3
217166;7;2;3
217171;7;0;1
217173;8;1;1
217200;4;0;1
217200;11;0;3
217256;5;1;2
217256;2;0;1
217256;1;0;1
217279;-1;0;1
217315;9;0;1
217315;13;0;3
217339;2;9;3
217339;3;1;2
217339;14;14;3
217340;2;0;2
217340;14;0;3
217349;14;0;1
217349;2;37;3
217357;2;0;3
217357;16;0;1
217357;3;0;3
217358;14;7;2
217358;-1;2;0
217358;2;0;1
217359;14;3;0
217359;2;2;2
217359;-1;1;0
217359;13;2;3
217360;2;1;2
217361;14;0;1
217361;16;0;3
217362;14;0;2
217362;2;0;3
217362;3;0;2
217363;3;0;1
217363;2;0;3
217364;14;1;0
217364;16;0;1
217364;13;2;1
217364;2;0;2
217364;3;1;2
217371;-1;2;0
217371;16;2;3
217371;2;4;3
217377;2;4;2
217387;2;1;3
217388;12;0;1
217388;-1;4;3
217388;2;2;1
217419;2;0;2
217420;12;1;3
217420;2;1;3
217465;12;2;3
217549;12;0;3
217549;16;0;3
217551;12;4;2
217551;16;0;1
217553;16;0;1
217553;8;0;1
217557;8;1;0
217557;1;0;3
217557;16;0;3
217559;8;4;0
217563;12;0;3
217565;12;0;3
217565;16;0;2
217571;1;0;1
217571;12;3;3
217585;12;0;2
217585;11;4;2
217597;12;3;3
217599;12;9;3
217623;12;0;1
217635;12;22;3
217681;12;4;3
217681;16;10;1
217681;11;4;3
217683;11;5;3
217697;12;0;3
217786;12;0;2
217793;12;8;3
217794;12;21;3
217796;1;1;2
217796;12;1;3
217800;12;15;3
217802;1;3;1
217802;12;0;3
217803;12;0;3
217804;12;1;3
217807;12;0;3
217807;16;0;2
217812;12;0;3
217814;12;3;3
217816;1;3;0
217829;9;0;3
217831;9;0;1
217833;9;0;1
217834;9;12;1
217834;13;1;3
217835;13;0;1
217841;2;0;1
217841;12;0;2
217843;9;0;1
217843;12;4;3
217846;12;11;3
217849;2;0;1
217849;12;8;3
217885;7;0;3
217886;7;2;1
217894;7;1;1
217895;7;0;1
217896;7;0;1
217897;7;0;1
217898;7;0;2
217899;7;6;3
217900;7;0;1
217901;7;0;1
217902;7;4;3
217904;7;0;1
217905;7;0;2
217906;7;0;1
217907;7;3;2
217941;4;1;3
217941;11;9;3
217953;11;2;3
217957;11;8;3
217985;2;1;3
217985;12;6;3
218049;12;41;3
218049;11;0;1
218049;2;0;1
218056;9;0;1
218057;9;1;0
218057;13;3;3
218057;1;1;1
218067;6;1;0
218067;2;0;1
218071;6;0;1
218071;13;0;1
218075;2;0;2
218075;13;16;3
218077;13;5;3
218079;13;10;3
218081;16;0;3
218081;3;7;3
218091;9;0;1
218096;2;18;3
218097;3;0;2
218097;2;1;3
218102;3;7;3
218102;2;42;3
218106;2;0;1
218106;16;0;2
218106;3;1;1
218107;16;0;2
218107;2;0;3
218107;3;0;3
218108;14;0;2
218108;2;5;2
218108;16;0;2
218117;14;1;1
218117;2;0;3
218117;16;1;0
218117;-1;7;2
218120;2;0;3
218121;13;0;1
218121;3;1;3
218122;13;1;3
218122;12;1;3
218123;13;0;3
218123;2;0;2
218127;2;1;2
218287;16;0;3
218287;12;0;1
218290;16;0;3
218294;12;1;1
218294;16;4;3
218299;12;3;3
218300;12;4;3
218329;16;0;1
218329;1;0;1
218329;12;0;3
218443;12;5;3
218445;12;13;3
218445;11;0;3
218447;12;24;3
218447;2;1;3
218447;11;1;2
218478;1;0;1
218478;12;6;3
218529;1;1;1
218529;12;2;2
218534;12;20;3
218535;12;2;3
218536;12;9;3
218541;12;13;3
218543;12;0;3
218544;12;12;3
218545;12;2;3
218546;1;6;3
218546;12;0;3
218549;2;5;3
218554;1;2;1
218554;12;7;3
218562;1;0;1
218567;9;8;1
218570;9;0;1
218571;9;0;1
218572;9;0;1
218573;9;1;1
218573;1;0;2
218574;1;0;3
218574;13;0;2
218576;2;0;2
218576;13;0;3
218625;7;0;1
218626;7;0;2
218628;7;0;3
218634;7;0;3
218635;7;0;3
218636;7;0;2
218637;7;0;3
218638;7;0;2
218639;7;0;2
218640;7;0;3
218641;7;0;3
218642;7;0;1
218643;7;0;3
218644;7;0;2
218645;7;2;2
218647;7;0;3
218649;7;0;1
218691;5;6;3
218691;1;0;2
218770;-1;1;0
218785;7;0;1
218785;13;9;3
218797;2;0;1
218797;13;0;3
218815;16;0;1
218815;9;1;0
218815;2;0;2
218818;14;0;1
218818;13;3;3
218818;2;0;1
218820;3;0;1
218820;2;5;1
218830;14;0;3
218830;2;0;1
218832;-1;2;2
218833;9;3;1
218838;1;0;1
218838;14;0;3
218838;2;0;2
218838;3;0;1
218838;16;0;2
218840;16;5;3
218840;2;34;3
218841;-1;0;3
218853;16;0;3
218855;14;0;1
218855;-1;8;1
218859;-1;7;2
218863;-1;0;3
218863;2;0;2
218866;-1;2;2
218866;2;0;3
218869;12;7;3
218869;2;0;1
218870;2;11;3
218870;16;2;3
218871;14;1;0
218871;-1;4;1
218898;2;0;1
218898;12;1;1
218947;2;0;2
218947;12;6;3
218965;5;3;0
218966;2;0;1
218966;5;0;1
218966;16;0;1
219025;8;1;1
219025;12;0;1
219026;12;0;3
219027;12;0;1
219028;12;8;2
219028;16;4;1
219034;16;1;3
219036;8;0;1
219036;16;0;2
219038;1;6;0
219041;1;0;1
219041;16;9;0
219042;12;0;3
219049;12;0;1
219057;13;16;3
219059;1;0;1
219059;12;9;3
219059;11;0;2
219066;12;0;3
219066;11;43;3
219066;16;0;1
219067;12;3;3
219067;11;0;1
219073;12;0;3
219077;12;0;3
219121;8;5;1
219121;16;0;2
219124;8;2;1
219159;12;26;3
219159;16;13;2
219167;16;5;3
219167;11;1;2
219215;12;3;3
219215;16;1;1
219267;12;2;3
219268;12;1;3
219270;12;1;3
219273;12;4;2
219274;12;1;1
219275;12;0;2
219276;12;0;2
219277;12;2;3
219277;16;8;3
219281;1;0;1
219281;12;8;3
219281;16;2;1
219285;12;0;1
219286;12;0;3
219289;12;39;3
219289;16;0;1
219295;12;0;3
219306;9;2;0
219307;9;8;3
219308;9;5;2
219310;9;0;1
219311;9;0;1
219312;9;1;1
219313;1;0;1
219314;9;2;0
219314;13;5;3
219315;13;11;3
219316;9;2;0
219316;13;2;3
219317;9;11;1
219317;13;7;3
219366;7;0;1
219369;7;0;3
219371;7;1;3
219374;7;1;3
219374;12;0;1
219376;7;0;1
219377;7;0;1
219378;7;0;2
219379;7;0;3
219380;7;0;3
219381;7;0;3
219382;7;2;3
219383;7;0;1
219384;2;4;3
219384;7;2;1
219385;7;0;1
219386;7;0;1
219387;7;0;3
219437;5;1;2
219467;12;160;3
219471;11;23;3
219537;9;1;1
219537;6;3;1
219537;11;0;1
219541;6;1;1
219557;13;18;3
219561;16;12;3
219565;16;0;1
219565;3;0;3
219586;14;0;1
219586;2;0;1
219586;16;0;2
219587;16;0;3
219587;3;0;1
219587;2;0;1
219590;-1;2;0
219590;13;0;3
219594;-1;1;0
219594;16;29;3
219594;2;0;1
219599;16;0;3
219599;2;4;2
219600;2;0;3
219601;13;0;3
219608;16;2;3
219608;2;2;3
219769;8;0;2
219770;12;1;1
219778;8;1;0
219779;1;1;3
219779;16;2;0
219782;12;0;1
219783;8;1;1
219785;12;1;2
219789;12;0;1
219805;1;0;1
219805;16;0;2
219805;15;0;3
219806;12;0;3
219806;16;2;2
219806;11;3;3
219808;8;0;1
219825;8;2;2
219825;12;0;2
219826;12;0;1
219861;8;5;1
219862;8;2;1
219862;12;0;2
219864;8;0;1
219864;12;0;2
220010;12;0;1
220011;12;0;3
220011;16;0;1
220015;12;4;2
220016;12;0;3
220020;12;0;3
220024;1;3;2
220024;12;0;2
220025;1;3;3
220025;12;0;3
220028;12;0;3
220028;16;0;1
220030;1;0;1
220030;16;0;1
220030;12;14;3
220037;12;0;3
220039;6;0;1
220041;9;8;0
220047;1;0;1
220047;12;0;2
220048;9;1;2
220049;9;0;3
220051;9;1;1
220052;9;0;1
220052;1;0;1
220053;9;0;1
220083;2;0;3
220105;8;0;3
220105;7;0;2
220106;7;2;3
220107;7;3;0
220107;12;0;3
220115;7;0;1
220115;12;0;3
220117;7;0;1
220118;7;0;3
220119;7;0;2
220120;7;0;1
220121;7;0;3
220122;7;0;3
220123;7;0;3
220124;7;0;1
220125;7;0;1
220126;7;0;2
220127;7;0;2
220128;7;0;2
220157;12;2;3
220219;5;3;1
220294;2;0;1
220294;13;4;3
220295;14;0;1
220295;13;2;3
220296;16;0;1
220296;14;3;2
220296;-1;0;3
220297;14;0;2
220301;9;3;1
220310;14;0;1
220310;2;0;3
220310;16;0;2
220312;16;0;1
220314;14;0;1
220314;2;13;2
220314;16;4;3
220314;3;0;2
220320;13;1;3
220320;2;0;3
220320;-1;1;2
220322;3;1;3
220349;13;1;1
220349;-1;13;0
220349;12;1;3
220349;16;0;1
220351;14;0;1
220351;2;0;3
220435;12;19;3
220435;16;0;1
220505;12;1;3
220506;8;0;2
220506;12;0;3
220509;8;0;1
220510;8;0;1
220511;8;0;3
220513;12;0;3
220517;8;0;3
220522;1;0;1
220522;16;0;3
220522;12;10;3
220523;8;0;1
220525;12;1;2
220537;12;1;3
220537;11;0;2
220545;7;1;0
220545;12;0;3
220545;11;0;1
220545;16;0;3
220545;15;0;3
220545;1;0;1
220546;12;2;3
220546;16;0;3
220546;11;0;3
220551;12;0;1
220553;12;0;2
220557;12;0;3
220564;8;0;1
220564;12;8;3
220564;7;0;1
220564;1;0;1
220564;11;0;2
220564;16;0;3
220565;8;5;1
220601;8;2;2
220601;12;0;2
220603;8;0;1
220603;16;0;2
220643;12;4;3
220647;13;6;3
220647;12;0;1
220657;12;18;3
220657;11;1;1
220657;16;0;2
220667;12;1;1
220667;11;0;1
220668;12;1;1
220668;11;0;1
220672;12;3;3
220674;12;0;3
220750;12;13;3
220754;12;6;3
220755;12;0;3
220758;12;0;3
220760;12;0;2
220766;1;1;3
220766;12;4;3
220767;12;22;3
220767;16;0;1
220768;1;4;1
220768;16;0;1
220768;12;27;3
220769;1;0;1
220771;2;0;1
220778;7;0;3
220778;13;0;1
220780;2;0;1
220780;7;5;0
220781;9;1;0
220787;9;0;1
220788;9;0;1
220791;9;1;0
220792;9;0;1
220792;1;0;3
220793;9;1;1
220794;1;0;1
220809;2;0;3
220809;-1;0;3
220810;2;0;1
220823;12;0;3
220845;8;0;1
220845;12;50;3
220845;1;0;1
220857;7;0;3
220858;7;0;1
220859;7;2;1
220860;7;0;2
220861;7;1;3
220862;7;0;1
220863;7;0;1
220866;7;0;2
220868;7;1;1
220953;2;8;3
220953;11;1;3
221020;6;3;1
221034;13;0;2
221035;13;9;3
221036;6;0;2
221036;13;0;3
221037;3;0;1
221039;14;1;2
221039;3;6;2
221039;2;1;1
221039;16;1;1
221040;16;0;2
221040;3;2;2
221052;9;0;1
221052;2;0;1
221058;14;0;3
221060;14;0;2
221060;-1;0;1
221060;2;12;3
221063;14;0;3
221063;2;5;3
221066;14;0;1
221066;2;0;2
221067;16;0;2
221067;3;0;2
221067;2;0;2
221073;16;0;1
221073;2;6;3
221080;14;0;1
221080;16;0;3
221080;2;2;1
221112;5;3;0
221248;12;0;3
221260;8;0;1
221260;12;0;3
221268;12;0;1
221270;11;0;3
221285;7;2;1
221285;11;0;2
221285;16;0;3
221285;15;0;1
221286;16;7;3
221286;11;1;3
221304;8;0;2
221304;12;0;2
221305;8;21;1
221305;12;0;2
221344;8;0;1
221344;12;1;3
221486;12;10;3
221487;12;10;3
221488;12;11;3
221494;12;16;3
221496;12;0;2
221500;12;0;3
221507;12;8;3
221508;1;2;2
221508;12;8;3
221517;1;3;3
221520;2;0;1
221520;13;0;2
221521;2;0;3
221521;13;0;1
221522;9;0;1
221524;9;2;0
221524;6;2;0
221525;9;1;2
221527;9;0;2
221527;1;0;2
221532;1;0;1
221533;9;5;2
221533;1;0;3
221537;9;0;1
221538;1;0;1
221539;9;3;1
221584;7;0;1
221597;7;0;1
221598;7;0;3
221599;7;0;3
221600;7;0;3
221601;7;1;1
221602;7;0;1
221603;7;1;3
221605;7;0;2
221607;7;0;1
221636;8;0;2
221636;12;0;3
221636;11;0;3
221637;8;0;2
221639;5;0;3
221760;6;7;2
221772;14;2;1
221772;2;3;2
221775;16;10;3
221775;3;2;0
221776;14;2;2
221776;16;2;2
221776;3;0;2
221778;16;3;3
221778;3;5;3
221780;1;0;1
221780;3;0;3
221780;16;3;3
221796;2;6;2
221797;14;0;3
221797;16;0;3
221797;2;3;3
221797;3;0;1
221799;14;2;3
221799;2;0;1
221800;14;0;3
221800;2;16;3
221800;16;0;1
221804;3;0;3
221804;2;0;1
221808;2;5;2
221809;16;0;3
221812;-1;2;0
221812;13;0;3
221812;14;0;3
221814;2;22;2
221817;-1;8;1
221819;14;0;3
221819;2;32;3
221825;14;0;2
221825;13;0;2
221829;-1;7;1
221829;2;47;3
221830;2;22;3
221851;5;0;2
221852;5;1;1
221852;1;0;2
221854;5;2;1
221854;1;1;2
221885;2;0;1
221885;16;0;1
221885;12;2;3
221986;8;0;1
221986;11;1;3
221987;16;1;1
221989;8;0;1
221992;1;0;1
221992;16;7;3
221993;2;5;3
221998;12;1;1
222000;8;2;3
222006;12;0;2
222008;12;0;3
222012;12;0;3
222021;1;0;1
222021;15;0;1
222021;11;1;2
222021;16;47;3
222024;1;0;1
222024;16;0;1
222025;12;0;1
222025;15;0;1
222025;16;0;2
222028;12;0;3
222032;12;8;3
222034;12;10;3
222043;8;0;2
222043;12;0;3
222043;1;0;2
222044;8;0;1
222044;12;0;2
222081;8;0;1
222081;12;0;3
222082;8;0;1
222082;12;0;3
222082;7;0;1
222124;13;0;2
222124;12;5;3
222124;11;2;3
222136;12;3;0
222136;16;9;0
222140;12;33;3
222140;11;0;3
222223;12;0;3
222225;12;7;3
222226;12;0;3
222227;12;0;3
222229;12;1;3
222233;12;0;2
222240;12;0;1
222243;12;0;1
222244;12;1;3
222245;12;0;3
222258;2;1;3
222258;13;0;1
222261;2;2;3
222262;9;1;0
222262;13;0;1
222262;12;0;1
222266;6;3;0
222267;7;7;2
222268;9;0;1
222269;7;0;1
222272;9;1;0
222272;1;0;3
222276;9;1;2
222285;9;1;1
222293;1;0;1
222323;7;0;3
222324;7;0;3
222336;7;0;1
222336;12;0;1
222337;7;1;2
222338;7;0;1
222339;7;0;1
222340;7;0;3
222341;7;0;1
222342;7;0;3
222346;7;10;3
222379;5;10;2
222379;11;0;1
222395;12;1;3
222395;11;8;3
222395;2;0;2
222420;2;0;3
222420;11;1;3
222513;14;0;1
222513;16;2;3
222516;14;0;3
222516;3;2;3
222516;16;0;1
222518;16;10;3
222518;2;2;2
222528;14;0;2
222537;2;0;3
222537;3;2;3
222540;14;0;1
222543;3;0;1
222543;2;0;1
222544;3;4;2
222545;14;0;3
222545;3;0;2
222546;2;0;3
222546;16;2;3
222546;3;0;1
222547;14;0;1
222547;2;1;1
222547;16;0;3
222548;14;0;1
222548;2;3;3
222548;16;0;1
222552;16;6;3
222552;2;14;3
222557;-1;3;1
222557;2;0;1
222566;2;8;3
222567;-1;1;1
222590;12;3;1
222592;5;0;1
222600;12;0;3
222634;2;0;1
222634;12;10;3
222634;16;0;1
222724;16;12;3
222724;12;2;0
222725;16;1;1
222726;8;0;1
222726;12;1;1
222728;8;2;1
222728;16;0;1
222739;11;1;0
222762;16;1;3
222762;12;0;3
222762;11;2;3
222782;8;2;1
222782;7;0;1
222836;12;0;3
222863;12;4;3
222863;16;8;1
222863;11;8;3
222864;12;0;3
222864;16;2;2
222866;12;0;1
222866;16;0;2
222866;11;0;3
222962;12;0;2
222963;12;0;3
222965;12;5;3
222967;12;0;2
222968;12;0;2
222971;12;0;3
222978;12;0;2
222979;12;0;3
222985;12;2;3
222987;12;60;3
222989;12;0;3
222995;2;2;3
222996;2;0;3
222996;13;0;1
223000;7;1;0
223005;7;26;3
223005;12;0;1
223006;2;0;1
223006;7;1;1
223007;7;3;1
223010;9;0;1
223011;9;0;1
223011;1;0;2
223012;9;1;1
223013;2;0;1
223016;9;1;0
223019;9;0;1
223031;2;0;1
223075;7;0;1
223076;7;0;2
223077;7;1;0
223078;7;0;1
223079;7;2;1
223080;7;0;1
223082;7;0;1
223084;7;0;3
223268;9;3;1
223270;14;0;1
223270;2;1;2
223270;16;0;3
223270;3;0;1
223273;14;1;0
223273;2;7;3
223277;3;0;1
223277;2;2;3
223289;-1;0;3
223289;13;0;3
223290;14;2;1
223290;2;25;3
223290;13;1;0
223290;16;0;1
223290;-1;6;1
223291;12;9;3
223291;2;22;3
223291;16;0;2
223292;-1;0;3
223292;2;0;2
223293;14;3;2
223293;2;0;2
223294;14;0;1
223294;-1;0;2
223296;-1;6;3
223298;3;0;3
223302;13;2;1
223302;16;4;3
223302;2;0;1
223306;-1;8;1
223307;-1;6;1
223325;1;0;3
223329;1;0;3
223330;12;2;3
223337;2;0;1
223337;12;0;3
223339;12;29;3
223458;12;6;3
223460;1;0;1
223460;12;5;3
223460;16;0;1
223461;8;1;0
223461;12;0;1
223466;8;0;2
223466;12;0;2
223484;12;0;1
223490;1;0;2
223490;12;0;3
223498;12;9;3
223498;16;4;1
223500;12;0;3
223504;1;0;1
223504;12;0;3
223506;12;0;3
223510;12;0;1
223514;12;0;2
223573;12;0;1
223574;12;1;3
223574;16;1;3
223600;7;0;3
223600;12;7;3
223601;16;2;0
223602;8;0;2
223602;11;0;1
223602;16;0;1
223602;12;0;2
223603;12;0;2
223603;11;7;3
223622;13;2;3
223622;11;10;3
223622;12;13;3
223627;12;19;3
223627;11;0;3
223629;12;2;3
223631;12;3;3
223706;12;4;3
223707;12;1;3
223712;2;1;3
223712;-1;0;3
223715;12;9;2
223716;12;0;1
223717;12;8;3
223718;12;0;3
223719;12;0;2
223723;6;1;1
223723;12;4;3
223724;12;0;1
223742;7;2;0
223742;12;0;1
223743;7;7;1
223743;12;0;2
223744;7;6;1
223744;12;0;1
223745;12;0;2
223746;2;0;1
223746;7;0;1
223747;2;8;2
223748;2;0;2
223749;9;0;2
223750;9;0;1
223751;2;0;1
223752;2;0;1
223753;9;0;1
223753;2;0;2
223756;2;3;3
223757;9;0;1
223760;9;10;1
223760;1;0;3
223767;2;0;3
223795;8;0;1
223795;7;0;1
223795;12;0;3
223812;13;13;1
223813;7;0;1
223814;7;1;1
223815;7;0;1
223821;7;0;3
223823;7;2;1
223851;7;1;1
223852;7;2;1
223873;8;1;1
223873;5;0;1
223873;11;0;2
223876;12;0;1
223878;4;0;3
223878;11;0;2
223878;12;3;3
223884;2;0;3
223884;11;24;3
223884;4;0;2
223892;12;0;3
223892;11;0;3
223905;-1;3;1
223974;12;18;3
223984;9;0;3
223984;13;0;3
223993;13;0;3
223999;14;0;2
224006;14;2;2
224010;13;3;3
224012;16;0;3
224012;2;0;1
224019;16;0;2
224019;3;11;3
224019;2;15;3
224022;14;1;0
224022;2;0;1
224027;14;0;2
224029;14;0;1
224029;2;1;3
224030;-1;12;3
224031;-1;2;1
224033;-1;1;0
224034;14;0;3
224042;14;2;2
224042;-1;10;3
224043;-1;20;1
224063;5;0;1
224063;1;0;3
224064;7;3;1
224064;1;0;2
224068;1;0;2
224109;12;0;2
224196;12;0;3
224197;12;25;3
224201;8;0;2
224201;12;0;2
224203;11;0;3
224208;8;0;1
224212;12;1;2
224215;12;0;1
224219;12;0;3
224220;12;0;3
224224;12;1;1
224226;12;0;3
224227;12;1;3
224228;12;0;3
224229;12;0;3
224231;7;0;2
224231;1;0;1
224231;11;0;1
224233;13;2;0
224233;16;2;1
224239;12;0;3
224239;11;0;3
224239;16;0;3
224239;15;0;3
224258;8;0;3
224258;12;1;3
224259;12;9;3
224338;13;0;3
224338;11;0;3
224339;7;0;3
224339;11;0;1
224339;12;0;1
224340;12;0;1
224340;11;2;3
224340;16;5;1
224341;7;0;3
224341;11;0;2
224341;12;0;3
224343;8;0;1
224343;12;0;1
224345;12;0;2
224347;12;11;3
224347;11;0;1
224374;12;0;1
224392;12;11;3
224394;12;13;3
224439;12;0;1
224445;12;0;3
224446;12;0;3
224455;12;0;3
224455;2;0;1
224456;12;0;3
224457;12;13;3
224458;1;0;1
224458;12;1;3
224472;13;0;3
224472;2;0;3
224473;1;1;1
224479;12;11;3
224480;6;1;0
224480;12;0;1
224481;1;0;1
224481;12;0;1
224481;2;0;1
224482;7;0;1
224482;2;0;1
224482;12;0;2
224482;13;1;3
224483;7;1;0
224483;2;0;1
224483;12;0;1
224485;1;0;1
224485;12;0;1
224488;-1;0;2
224488;2;1;3
224491;9;0;1
224493;9;32;3
224494;2;2;0
224494;1;0;3
224495;9;0;3
224497;9;0;1
224498;9;7;1
224505;12;0;3
224506;12;11;3
224507;12;10;3
224508;12;0;1
224551;7;1;0
224551;12;1;0
224554;7;0;1
224556;7;2;1
224560;7;1;1
224583;5;8;2
224590;7;1;1
224721;12;0;3
224721;15;0;3
224721;16;0;3
224737;-1;17;2
224752;3;1;1
224752;2;21;3
224753;2;11;3
224755;16;14;3
224755;2;40;3
224755;3;1;3
224756;3;5;3
224757;14;0;1
224757;16;0;1
224757;3;0;3
224758;3;9;3
224758;2;26;3
224762;14;0;1
224762;2;11;3
224762;16;2;1
224762;-1;3;3
224765;14;0;1
224765;-1;0;1
224765;2;1;3
224765;16;0;1
224767;14;7;3
224767;2;2;3
