"ID";"num.sp";"saplings";"seedlings"
240109;13;11;3
240110;13;6;0
240110;2;4;0
240120;9;3;0
240121;9;5;3
240121;1;0;3
240122;9;3;0
240131;7;0;1
240131;12;7;3
240133;1;0;1
240133;4;2;1
240133;12;0;2
240134;4;3;2
240135;4;5;0
240137;4;9;0
240137;12;1;0
240138;4;11;1
240138;12;2;3
240138;1;0;2
240139;7;0;1
240139;12;4;3
240145;13;0;3
240145;1;0;2
240149;7;0;1
240150;7;0;2
240190;8;0;3
240190;4;0;1
240190;12;9;1
240192;12;1;3
240260;11;4;2
240260;2;0;0
240282;11;0;3
240282;2;0;1
240286;2;0;2
240293;12;49;3
240304;12;2;3
240305;12;6;0
240305;11;4;0
240307;11;9;0
240307;12;9;0
240308;11;11;3
240308;2;0;1
240310;12;0;2
240310;2;0;1
240394;5;0;2
240394;1;0;2
240400;12;5;2
240400;1;0;1
240410;5;0;0
240410;12;0;1
240410;1;4;2
240411;5;0;1
240411;12;0;3
240417;5;0;2
240417;12;0;3
240564;8;4;0
240564;12;0;2
240567;8;1;1
240570;16;0;2
240570;8;0;1
240570;12;0;1
240570;1;0;1
240571;16;1;3
240571;7;0;1
240571;11;0;1
240571;12;0;2
240571;1;0;1
240572;8;0;1
240572;12;0;2
240572;16;4;1
240572;1;1;0
240797;12;0;3
240799;8;0;1
240799;12;4;3
240800;12;15;3
240801;8;0;2
240801;12;1;3
240811;12;3;0
240813;12;1;1
240814;12;0;3
240815;12;0;2
240816;12;1;2
240817;12;0;3
240818;12;0;1
240819;12;0;3
240820;12;2;3
240821;12;0;1
240822;12;2;2
240824;12;0;1
240825;1;4;0
240827;12;1;3
240827;1;2;1
240828;12;7;3
240828;1;1;0
240829;2;1;0
240829;12;4;0
240831;12;1;2
240838;2;3;0
240838;9;3;0
240839;2;3;0
240839;9;2;0
240840;9;1;0
240841;9;0;2
240845;9;0;3
240847;1;0;1
240847;16;0;1
240847;2;0;1
240848;1;0;2
240848;13;0;3
240849;1;0;1
240849;13;31;3
240850;13;0;3
240855;13;4;3
240855;2;0;2
240856;1;0;2
240856;2;7;1
240857;1;0;3
240857;13;4;0
240866;9;8;0
240867;9;3;2
240867;1;0;3
240868;9;1;0
240868;1;0;2
240876;12;0;2
240876;2;3;0
240876;-1;0;1
240880;4;15;1
240881;4;0;2
240881;12;0;1
240882;4;7;1
240882;12;0;2
240882;1;0;1
240884;4;12;0
240884;12;3;0
240888;7;0;1
240888;13;0;3
240888;12;0;2
240894;7;0;1
240895;4;2;0
240896;7;1;1
240896;12;0;2
240896;1;0;1
240897;4;2;0
240907;4;0;1
240937;2;0;3
240937;-1;14;2
241050;12;2;0
241050;11;3;0
241051;2;0;2
241051;11;3;2
241052;11;5;3
241052;12;9;3
241052;2;0;3
241053;2;0;3
241053;11;10;3
241078;16;0;1
241078;3;5;1
241147;12;0;3
241147;1;0;1
241153;7;1;0
241153;12;2;0
241153;5;1;0
241155;12;2;0
241155;1;2;0
241156;1;4;0
241156;2;3;0
241157;1;4;0
241157;2;3;0
241290;16;13;3
241308;12;0;2
241309;8;4;0
241315;8;0;1
241316;8;1;0
241317;16;1;0
241317;8;1;0
241418;11;8;1
241418;12;2;3
241543;12;1;3
241543;2;0;3
241545;8;0;2
241545;12;3;3
241546;12;6;0
241549;12;0;3
241552;12;0;2
241553;12;0;3
241554;12;1;0
241555;12;4;3
241556;12;5;3
241557;12;3;3
241558;12;0;3
241559;12;0;2
241560;12;0;2
241561;12;0;1
241562;12;0;3
241563;12;0;1
241564;12;0;1
241565;12;2;3
241566;12;0;3
241567;12;0;1
241568;12;1;2
241570;12;0;3
241570;1;0;1
241572;1;1;0
241572;11;4;0
241573;11;4;0
241573;12;0;3
241574;12;5;1
241574;1;0;1
241575;12;4;3
241576;12;0;3
241576;1;0;1
241577;12;5;2
241578;1;0;2
241578;12;1;2
241584;1;0;2
241584;2;8;2
241585;9;3;3
241585;1;0;3
241586;9;0;3
241587;9;0;1
241588;9;0;3
241595;13;8;3
241596;13;41;3
241596;2;0;1
241598;13;6;2
241598;2;2;1
241599;16;0;2
241599;2;5;2
241599;-1;6;0
241602;13;2;0
241602;2;2;0
241604;13;0;1
241604;2;0;3
241610;1;0;3
241612;9;1;0
241613;9;24;3
241627;1;0;2
241627;4;7;3
241629;4;14;1
241629;12;4;1
241633;7;0;1
241633;13;1;3
241633;12;0;2
241633;1;0;1
241634;7;0;1
241634;13;0;3
241634;12;0;3
241640;7;0;1
241641;7;0;1
241641;12;0;1
241642;7;0;1
241642;1;0;1
241642;4;2;3
241654;4;4;2
241694;8;0;1
241694;11;0;1
241694;12;0;2
241700;11;1;3
241700;2;0;1
241734;12;0;2
241760;8;2;2
241760;2;0;1
241797;11;3;0
241797;12;9;0
241798;11;6;0
241798;12;9;0
241799;6;0;2
241897;1;0;1
241898;7;4;0
241899;7;1;2
241899;12;0;1
241899;1;0;1
241900;5;1;0
241900;12;3;3
241900;1;0;1
241901;5;1;0
241901;12;2;0
241901;7;1;0
241903;2;3;2
241958;12;3;3
241958;2;0;1
242037;12;0;1
242056;12;0;1
242057;12;0;3
242061;12;0;2
242062;16;0;2
242062;8;4;1
242062;15;0;1
242166;11;0;2
242166;12;0;2
242186;12;0;2
242294;8;0;2
242294;12;0;3
242295;12;0;3
242296;12;0;3
242298;8;0;1
242298;12;0;1
242299;12;0;3
242300;12;1;0
242303;12;0;1
242304;12;0;1
242305;12;0;3
242307;12;0;3
242308;12;0;1
242309;12;0;1
242311;12;17;3
242312;12;0;2
242312;1;0;1
242313;12;1;0
242314;12;5;2
242315;12;0;1
242315;1;0;1
242318;12;0;2
242318;1;0;1
242319;12;0;1
242320;11;4;0
242320;12;5;0
242321;12;3;3
242321;1;0;1
242322;9;1;0
242322;12;0;2
242322;1;4;1
242323;12;0;3
242327;12;1;3
242332;9;0;3
242332;1;1;0
242332;12;0;1
242333;1;1;0
242334;9;1;0
242337;9;0;3
242338;9;0;3
242340;13;4;0
242341;1;0;2
242342;13;17;3
242342;2;0;1
242343;13;1;3
242343;2;0;1
242344;13;14;0
242344;2;2;0
242345;13;8;2
242348;13;0;3
242348;2;0;1
242349;13;0;3
242356;9;1;0
242357;9;2;0
242359;9;0;3
242385;2;1;0
242386;2;1;0
242386;4;1;0
242388;4;2;0
242438;8;5;2
242438;12;0;3
242527;2;0;3
242528;11;11;3
242528;2;0;2
242541;6;5;0
242542;11;0;2
242542;2;0;3
242543;11;2;0
242543;6;5;0
242544;11;4;2
242544;2;0;2
242545;11;5;0
242545;2;2;0
242546;2;4;0
242546;11;4;0
242573;3;0;1
242631;5;0;1
242631;16;0;1
242635;16;0;2
242635;1;0;1
242646;7;8;2
242646;1;1;1
242648;7;1;0
242648;12;1;0
242648;5;1;0
242649;7;1;1
242649;12;0;2
242649;1;0;0
242651;2;3;0
242663;12;0;3
242804;12;0;2
242810;12;0;1
242810;16;0;1
242811;8;4;2
242811;12;0;3
242878;12;3;2
242914;12;1;3
242934;1;0;1
242934;12;6;2
242934;16;0;2
243042;8;0;1
243042;12;0;3
243043;12;0;1
243044;12;0;3
243046;12;0;3
243047;12;0;3
243048;12;2;3
243049;12;0;3
243050;12;4;3
243051;12;2;3
243052;12;0;3
243055;12;0;1
243056;12;3;3
243057;12;5;3
243058;12;0;2
243060;12;0;3
243060;1;0;1
243061;12;0;2
243064;12;1;3
243064;1;0;1
243065;1;8;0
243067;12;20;3
243067;1;1;0
243069;12;1;0
243069;1;1;0
243069;9;1;0
243069;2;1;0
243070;2;1;1
243070;16;0;2
243076;12;0;1
243077;16;0;2
243077;12;15;3
243077;2;0;2
243079;9;0;1
243079;1;0;2
243079;2;0;2
243081;2;0;3
243082;9;2;0
243087;9;0;3
243088;9;1;0
243089;13;1;3
243090;13;1;3
243092;13;40;3
243092;2;3;3
243093;13;14;0
243093;2;2;0
243097;13;1;0
243098;13;7;0
243099;13;14;0
243099;9;1;0
243103;9;1;0
243103;1;0;3
243106;9;2;2
243115;4;9;0
243115;12;11;3
243116;1;0;3
243116;4;0;1
243116;12;20;3
243134;1;0;2
243134;4;1;1
243218;1;0;1
243218;4;0;1
243218;11;7;1
243218;12;3;3
243218;2;0;1
243270;11;1;3
243270;2;0;3
243289;11;0;2
243290;6;5;0
243294;2;4;3
243294;11;6;3
243295;11;2;3
243295;12;0;2
243299;12;0;2
243299;2;0;1
243300;12;0;3
243300;2;0;2
243397;7;1;0
243398;7;1;0
243399;7;1;0
243407;12;0;1
243407;1;5;2
243408;12;8;3
243457;16;1;0
243457;12;12;3
243457;2;0;2
243663;12;2;0
243663;11;2;0
243667;12;0;2
243793;8;0;1
243793;12;0;2
243796;12;0;3
243798;12;1;3
243800;12;2;2
243801;12;1;3
243802;12;0;3
243803;12;0;3
243806;12;0;3
243807;12;0;1
243808;12;6;0
243809;12;7;0
243810;12;0;3
243810;1;0;0
243815;12;0;3
243815;1;24;0
243816;12;7;0
243816;2;2;1
243816;1;0;2
243819;12;0;3
243819;1;0;1
243826;12;8;0
243826;13;1;0
243828;16;2;0
243828;13;8;0
243829;16;2;0
243829;13;23;3
243829;2;1;3
243832;9;1;0
243833;9;0;3
243833;13;0;1
243836;9;0;3
243837;1;0;3
243838;9;1;0
243839;13;2;3
243840;13;10;0
243840;2;2;0
243841;13;4;3
243842;13;2;2
243842;2;0;1
243845;2;0;0
243846;13;0;3
243847;13;3;3
243848;13;26;3
243849;9;1;0
243852;9;0;3
243853;9;0;3
243855;9;42;3
243863;4;9;0
243863;12;6;0
243864;4;4;0
243864;12;9;0
243864;9;1;0
243865;9;1;0
243865;12;4;3
243872;1;0;2
243872;4;7;1
243873;4;12;1
243881;-1;0;0
243904;13;0;3
243904;11;2;3
243904;12;0;2
243905;13;0;1
243905;12;0;1
243906;4;1;0
243906;12;26;3
243910;13;2;3
243924;4;0;1
243924;11;0;2
243924;12;17;3
243925;4;2;0
243925;11;4;0
243925;12;8;0
243925;8;2;0
243930;12;5;3
243967;11;7;0
243967;12;3;0
244039;11;5;0
244039;6;5;0
244040;6;5;0
244040;11;6;0
244041;11;2;0
244042;2;1;0
244042;11;5;0
244043;2;2;0
244043;11;5;0
244044;2;2;0
244044;11;5;0
244048;2;0;3
244048;11;2;2
244048;12;25;2
244072;16;0;1
244072;3;1;0
244073;14;5;1
244073;2;0;1
244081;9;1;0
244145;13;5;0
244147;5;3;0
244148;-1;14;0
244197;5;0;3
244208;12;12;2
244224;11;0;1
244224;12;1;3
244224;2;0;0
244230;11;1;0
244230;12;0;1
244230;2;0;0
244316;7;0;3
244316;11;0;3
244316;12;0;3
244412;11;2;3
244412;12;6;3
244413;12;0;3
244415;12;0;3
244545;12;1;0
244546;12;0;3
244548;12;0;3
244549;12;0;3
244550;12;0;3
244556;12;0;1
244557;12;2;3
244558;12;30;3
244558;1;0;1
244560;1;3;1
244565;12;19;3
244568;12;0;1
244573;11;9;3
244573;2;0;3
244574;13;0;3
244574;2;0;2
244576;13;2;3
244577;13;0;3
244579;16;2;0
244579;13;11;0
244580;13;0;2
244580;1;0;2
244582;13;24;0
244584;10;1;0
244585;10;1;0
244586;2;0;3
244586;1;0;1
244587;9;1;0
244587;13;1;0
244590;13;2;0
244590;2;0;2
244591;13;5;0
244599;1;0;3
244599;13;14;2
244599;16;0;0
244600;9;4;0
244600;13;7;0
244601;9;8;0
244601;1;0;1
244602;9;0;1
244602;1;0;2
244602;2;0;2
244604;9;0;3
244605;9;21;0
244612;12;0;1
244653;13;5;3
244653;12;0;2
244656;13;6;3
244656;12;0;3
244656;2;0;1
244657;13;10;0
244658;13;14;3
244673;11;15;2
244674;8;3;1
244674;4;0;1
244674;11;1;2
244675;8;2;1
244675;4;5;1
244675;11;1;2
244675;12;0;3
244679;12;8;3
244696;4;0;2
244696;11;1;2
244696;2;0;1
244699;6;1;0
244705;4;0;2
244780;12;70;3
244788;1;0;1
244788;11;10;3
244788;2;0;3
244790;2;0;2
244790;11;2;2
244790;12;0;2
244790;1;0;1
244792;2;0;2
244792;1;0;2
244792;11;6;2
244796;2;0;1
244797;11;13;3
244797;12;1;0
244797;2;1;2
244798;2;0;3
244816;3;4;0
244816;14;1;0
244816;2;6;0
244817;16;0;2
244817;3;0;3
244823;9;2;0
244831;9;1;0
244891;13;5;3
244891;2;0;1
244892;7;0;1
244892;1;0;1
244895;5;3;0
244896;5;3;0
244896;7;6;0
244896;12;2;0
244900;12;0;3
244900;1;0;2
244902;5;0;1
244902;1;0;1
244907;12;30;3
244944;5;1;0
244944;12;0;3
244944;2;0;1
244945;12;0;1
244955;12;10;3
244957;11;0;2
244957;12;9;3
244957;2;0;2
244976;11;1;0
244976;16;8;0
244977;11;1;0
244977;16;15;0
244979;1;0;2
244979;12;0;1
244979;16;4;2
245158;11;1;0
245158;12;6;0
245159;11;2;2
245159;12;7;3
245160;11;1;0
245160;12;4;0
245163;12;14;3
245290;12;0;2
245292;12;1;3
245293;12;3;3
245294;12;0;2
245295;12;2;2
245296;12;1;3
245302;12;4;0
245303;12;0;3
245304;12;8;0
245305;12;11;0
245313;12;0;3
245323;13;1;2
245323;2;0;1
245324;13;2;0
245325;13;8;0
245325;2;2;0
245326;13;22;3
245326;2;0;3
245327;13;0;1
245328;13;23;2
245328;2;0;0
245329;13;49;3
245332;10;1;1
245332;1;0;0
245333;1;0;2
245334;1;0;3
245334;13;0;1
245337;13;16;0
245339;13;11;1
245340;13;7;3
245344;13;2;0
245345;13;4;3
245346;13;6;2
245346;2;0;1
245347;9;3;0
245347;13;0;2
245350;9;0;3
245350;1;0;1
245360;4;0;2
245360;12;0;2
245395;7;0;1
245398;13;38;3
245398;2;0;1
245399;13;0;2
245412;-1;5;2
245412;2;0;3
245425;12;0;1
245426;12;18;3
245443;4;1;3
245443;11;7;3
245532;11;9;3
245532;2;0;2
245563;14;1;0
245563;3;9;1
245563;2;6;0
245566;16;7;1
245566;3;4;0
245576;13;0;2
245576;16;0;3
245577;9;1;0
245641;13;5;0
245642;2;0;1
245644;5;3;0
245644;7;10;0
245644;12;2;0
245644;1;2;0
245645;7;10;0
245645;12;2;2
245646;7;2;0
245651;12;1;0
245653;5;0;1
245653;12;0;2
245654;5;0;1
245654;12;0;3
245655;5;0;1
245655;7;0;2
245655;12;0;2
245693;5;1;0
245693;12;13;0
245694;12;35;3
245695;12;11;3
245697;12;16;3
245698;12;3;3
245706;16;0;1
245706;11;0;2
245706;12;1;3
245706;2;0;3
245724;16;0;1
245724;5;1;0
245724;12;0;1
245725;5;0;1
245725;12;0;3
245725;1;0;1
245726;2;0;2
245726;16;15;1
245726;5;0;1
245726;1;0;0
245727;16;8;0
245728;16;5;0
245728;2;1;0
245832;12;0;3
245832;1;0;1
245892;12;0;1
245908;11;0;2
245908;12;4;1
245940;12;0;2
246041;12;1;0
246042;12;0;3
246043;12;0;3
246044;12;1;0
246045;12;1;0
246047;12;1;0
246048;12;1;0
246051;12;0;3
246052;12;18;3
246054;12;0;2
246074;13;5;3
246074;2;0;1
246075;13;6;3
246075;2;5;3
246077;13;18;0
246078;13;18;0
246079;13;17;0
246080;10;1;0
246080;13;1;0
246081;1;0;2
246082;1;0;2
246083;9;0;1
246083;1;0;3
246083;13;0;2
246084;1;0;3
246084;13;0;1
246087;13;31;3
246089;13;11;1
246090;13;3;3
246090;2;0;1
246093;13;6;0
246093;2;4;0
246094;13;0;3
246095;1;0;3
246097;9;3;0
246144;13;1;0
246145;13;1;0
246151;12;9;2
246152;7;0;2
246152;12;0;3
246173;12;17;3
246174;12;24;3
246175;4;1;1
246175;12;0;3
246176;12;5;0
246177;8;0;1
246177;7;0;1
246177;12;5;3
246224;11;0;3
246224;12;0;1
246280;2;8;3
246280;11;14;3
246292;2;0;3
246292;12;0;1
246300;2;1;2
246300;16;0;2
246300;11;1;2
246304;2;0;2
246304;12;43;3
246312;3;0;2
246312;2;1;1
246385;7;0;1
246385;12;5;3
246385;1;0;1
246390;1;0;2
246391;7;10;0
246391;12;2;0
246391;1;2;0
246392;1;3;1
246399;5;0;1
246399;7;0;1
246399;12;1;3
246400;12;0;3
246439;12;18;2
246439;16;0;1
246450;12;2;3
246471;5;1;0
246472;16;1;2
246472;5;0;1
246472;1;0;2
246472;11;0;1
246472;12;0;1
246474;16;2;3
246474;5;0;1
246474;2;1;1
246475;16;10;3
246475;5;1;0
246480;5;0;1
246482;16;0;1
246534;12;0;3
246549;12;0;3
246554;12;0;2
246554;15;0;1
246554;1;1;1
246786;12;0;3
246787;12;0;2
246788;12;1;0
246789;12;2;0
246790;12;2;0
246791;12;0;1
246794;12;1;3
246798;12;8;3
246798;1;0;2
246799;12;0;3
246800;12;8;0
246819;13;1;3
246819;2;0;2
246820;13;14;0
246820;2;1;0
246821;13;20;0
246821;2;3;0
246821;12;37;0
246821;1;1;0
246822;13;6;0
246822;2;2;0
246822;12;30;0
246823;13;6;0
246823;2;2;0
246823;12;30;0
246824;1;0;1
246825;13;1;3
246825;1;0;2
246826;1;0;3
246826;13;1;3
246827;16;0;1
246827;-1;16;2
246830;1;0;2
246831;1;0;3
246831;13;0;3
246832;13;1;0
246832;9;2;0
246833;13;11;0
246833;9;2;0
246834;13;20;0
246835;13;27;3
246836;13;21;3
246836;2;0;1
246837;13;0;1
246837;2;0;1
246838;13;0;3
246838;2;0;2
246839;13;14;3
246840;13;4;1
246840;2;4;3
246841;13;5;0
246841;2;2;0
246847;9;40;0
246848;9;40;1
246848;1;0;2
246848;-1;2;0
246861;4;2;2
246861;12;0;3
246890;7;0;1
246890;13;1;0
246891;7;0;1
246891;13;1;3
246892;13;8;0
246892;6;1;0
246921;12;10;0
246921;1;2;0
246922;12;7;0
246922;1;2;0
246923;4;0;2
246923;12;4;0
246924;12;0;1
246929;9;1;0
246929;1;0;1
246929;11;1;0
246929;2;0;2
247003;11;22;3
247003;2;0;1
247047;11;2;0
247047;12;7;0
247128;7;0;2
247132;1;4;0
247134;1;1;0
247194;12;12;3
247198;16;0;1
247198;11;0;0
247198;12;11;3
247198;2;0;2
247217;5;2;1
247217;11;0;1
247218;2;0;1
247218;5;1;0
247218;12;0;0
247218;16;1;0
247218;1;0;1
247219;16;1;0
247219;1;0;2
247220;12;0;0
247220;16;0;0
247293;8;0;2
247293;7;0;1
247293;12;0;1
247295;16;14;3
247295;11;0;1
247295;12;0;3
247295;1;0;1
247300;16;0;1
247300;8;4;1
247300;12;0;2
247303;7;0;1
247303;12;0;1
247430;1;2;0
247532;8;0;1
247533;12;3;0
247534;12;4;3
247535;12;4;3
247537;12;0;3
247538;12;0;3
247542;12;0;2
247543;12;8;3
247544;12;16;3
247564;13;1;2
247565;13;49;3
247565;2;3;3
247566;13;21;0
247566;2;4;0
247566;12;37;0
247566;1;1;0
247567;12;37;3
247567;1;1;1
247568;12;24;3
247568;1;0;0
247568;2;0;2
247569;13;1;0
247569;12;24;0
247571;13;0;3
247573;16;0;2
247573;13;0;3
247573;-1;4;3
247574;9;1;0
247575;9;1;3
247575;1;0;3
247575;13;0;1
247576;1;0;3
247576;13;0;1
247577;9;3;1
247577;1;0;2
247577;13;0;0
247578;9;0;1
247578;13;3;1
247582;13;0;3
247582;12;0;2
247583;13;0;3
247584;1;0;2
247584;12;0;2
247585;13;11;2
247585;2;0;1
247586;13;5;0
247586;2;1;0
247587;9;1;0
247587;13;6;0
247588;9;1;0
247588;13;7;0
247589;9;1;0
247589;13;7;0
247606;1;0;2
247606;12;7;0
247606;2;9;0
247606;-1;6;0
247625;12;76;3
247626;4;0;1
247626;12;10;2
247626;1;0;1
247635;7;11;1
247635;13;1;2
247636;13;23;3
247636;2;0;2
247637;7;0;1
247637;13;2;3
247638;6;1;0
247638;13;8;3
247667;1;2;3
247667;4;0;1
247667;12;1;3
247668;12;2;0
247668;1;2;0
247668;7;3;0
247674;1;0;1
247674;11;1;2
247730;13;1;2
247763;11;4;2
247763;12;29;3
247763;2;0;2
247764;2;0;2
247764;11;2;2
247766;13;15;3
247776;9;0;2
247776;1;0;1
247782;11;0;3
247782;2;0;3
247786;2;1;3
247786;1;0;1
247786;11;0;3
247786;12;18;3
247786;16;0;1
247787;2;1;0
247787;12;16;0
247788;2;0;2
247788;11;0;2
247788;12;14;2
247790;2;0;3
247790;11;18;3
247790;12;0;2
247792;2;0;3
247792;11;4;2
247792;12;7;3
247794;2;0;3
247794;16;0;2
247794;1;0;1
247794;12;15;3
247796;2;0;1
247796;12;0;3
247806;2;0;2
247806;16;0;3
247806;12;12;3
247812;2;0;1
247876;7;0;2
247878;1;4;2
247879;1;1;0
247879;12;4;0
247880;1;0;1
247881;12;0;1
247881;1;0;2
247887;12;0;2
247887;1;0;1
247962;12;1;2
247962;16;0;1
247964;16;0;1
247964;1;1;1
248040;12;5;3
248053;7;0;1
248054;7;0;2
248054;11;1;3
248054;12;0;3
248054;15;0;1
248054;16;5;3
248278;12;5;3
248279;12;4;3
248280;12;8;3
248281;12;3;3
248282;12;4;3
248283;12;0;3
248286;12;4;0
248287;12;3;3
248288;12;0;3
248289;12;18;3
248294;2;0;1
248310;13;14;3
248311;13;1;3
248311;2;5;3
248312;12;30;0
248312;2;2;0
248312;13;1;0
248319;1;0;1
248320;1;0;2
248321;1;0;2
248322;9;3;2
248322;1;0;1
248323;13;0;2
248323;2;0;2
248324;13;2;0
248325;2;0;1
248326;12;0;1
248326;2;0;2
248327;13;0;3
248328;13;1;0
248329;1;0;1
248329;13;0;3
248329;12;0;0
248330;13;1;3
248330;2;0;1
248331;13;5;3
248334;9;1;0
248334;13;7;0
248335;1;0;3
248340;9;0;3
248342;1;0;1
248350;12;0;2
248351;12;19;3
248352;12;10;0
248352;2;9;0
248352;4;1;0
248359;4;1;1
248359;12;0;3
248360;4;1;2
248360;12;0;3
248367;16;0;0
248367;2;1;1
248367;11;0;1
248382;13;9;0
248382;6;2;0
248383;6;3;0
248383;13;8;3
248386;6;0;3
248386;12;0;1
248412;7;3;0
248412;4;0;1
248412;12;3;3
248530;2;1;0
248530;12;42;0
248531;1;0;1
248531;11;0;3
248531;2;2;3
248533;2;2;0
248533;11;1;0
248533;12;22;0
248533;1;2;0
248534;2;5;2
248534;16;0;2
248534;1;0;2
248534;11;2;2
248542;13;1;2
248542;12;0;1
248545;9;0;2
248545;13;2;3
248546;13;0;2
248546;2;0;3
248552;11;6;0
248552;2;0;3
248558;2;21;0
248558;13;3;0
248620;1;0;2
248622;5;0;1
248622;1;0;2
248623;12;4;3
248623;1;0;2
248624;12;2;0
248684;11;0;2
248684;12;18;3
248684;2;0;2
248688;12;35;3
248688;2;0;0
248705;12;2;3
248706;12;2;0
248706;1;1;0
248708;2;1;2
248779;12;0;3
248785;8;0;1
248785;12;0;2
248796;11;1;2
248796;16;0;3
248797;7;0;1
248797;11;2;2
248797;12;7;3
248797;16;32;2
248808;12;1;2
248810;12;17;1
249024;12;4;0
249025;12;3;2
249026;12;1;3
249027;12;0;3
249030;12;10;2
249031;12;1;2
249032;12;5;0
249042;12;2;3
249042;2;1;0
249042;1;0;2
249043;1;4;2
249046;2;3;0
249054;13;1;1
249056;13;0;3
249056;2;0;0
249060;1;0;3
249069;2;0;1
249071;13;2;0
249072;1;0;1
249072;13;7;3
249073;1;0;1
249073;13;6;3
249073;12;0;1
249074;13;4;0
249075;13;4;3
249076;13;4;0
249085;16;0;1
249094;4;0;1
249094;12;5;3
249096;1;0;3
249096;4;2;2
249096;12;9;3
249097;1;0;2
249097;4;0;1
249097;12;9;3
249097;2;0;1
249126;6;1;0
249126;7;0;1
249126;13;6;3
249127;6;2;0
249127;13;9;0
249132;6;0;1
249132;12;0;1
249148;4;0;2
249148;12;16;3
249150;7;1;0
249150;12;37;3
249156;8;0;1
249156;7;3;2
249156;12;1;3
249158;12;2;2
249163;7;3;1
249170;11;5;3
249170;2;0;3
249270;2;0;2
249270;11;1;3
249274;2;0;2
249274;11;0;1
249274;12;65;3
249275;1;2;0
249275;2;1;0
249275;12;48;0
249276;1;3;2
249276;12;31;3
249276;2;0;1
249277;2;2;0
249277;1;2;0
249277;11;2;0
249277;12;21;0
249278;2;0;3
249278;11;1;0
249278;12;11;3
249288;13;6;1
249288;16;0;1
249288;3;1;1
249288;2;13;2
249289;13;3;0
249289;2;6;0
249289;3;1;0
249298;11;5;0
249298;12;8;0
249298;2;6;2
249300;2;42;3
249300;11;0;2
249302;13;3;0
249364;5;0;1
249368;12;3;1
249368;1;0;2
249369;1;1;0
249369;12;2;0
249532;16;0;1
249532;8;0;1
249532;12;2;1
249545;7;0;1
249545;11;0;3
249545;12;0;2
249545;16;0;1
249626;12;6;1
249772;12;3;3
249773;12;5;3
249775;12;0;2
249778;12;0;3
249816;13;12;0
249818;13;4;0
249819;1;0;1
249819;12;0;3
249821;13;4;0
249822;13;4;3
249822;2;0;0
249823;13;4;0
249823;2;1;0
249825;13;10;0
249827;1;0;3
249828;16;0;1
249829;1;0;3
249835;16;0;1
249844;4;3;2
249844;12;5;2
249873;7;0;1
249873;13;18;3
249873;12;0;1
249874;6;2;0
249874;7;0;1
249874;13;5;2
249903;7;2;0
249903;12;2;0
249904;7;2;0
249904;12;2;0
249905;7;0;1
249905;12;4;3
249906;12;5;0
249906;7;1;0
249946;1;0;2
249946;11;6;2
249946;12;12;2
249995;2;0;2
249998;11;3;3
249998;2;0;1
249999;1;0;2
249999;11;10;3
249999;2;2;2
250030;13;22;0
250030;11;2;0
250030;12;6;0
250031;13;22;3
250031;11;2;1
250031;12;6;2
250031;2;0;1
250036;13;6;0
250036;3;1;0
250036;2;6;0
250036;11;2;0
250036;12;10;0
250044;11;0;0
250044;12;5;3
250044;2;0;3
250046;11;3;0
250046;12;8;0
250046;2;14;0
250108;1;0;2
250111;12;0;0
250111;1;0;1
250112;12;0;1
250114;5;0;1
250114;1;3;3
250200;12;38;3
250200;16;1;0
250200;2;0;1
250276;8;0;1
250277;12;1;0
250278;13;0;2
250278;12;0;3
250370;12;12;2
250373;11;1;3
250373;12;1;3
250373;16;2;0
250459;16;3;0
250517;12;21;3
250518;12;9;0
250521;12;8;2
250522;8;0;0
250522;12;2;3
250531;12;8;2
250531;1;0;1
250532;12;7;0
250532;1;7;0
250541;12;1;3
250541;1;0;0
250545;11;8;0
250545;1;1;0
250546;13;0;3
250546;2;0;3
250559;13;29;3
250560;13;7;2
250561;13;0;3
250566;13;2;1
250567;2;2;3
250567;13;4;3
250569;13;11;0
250569;2;8;0
250570;13;10;2
250570;2;0;1
250571;1;0;1
250571;13;0;1
250572;6;5;0
250573;6;5;0
250573;1;0;3
250573;13;0;1
250573;16;0;1
250573;2;0;2
250574;2;0;1
250588;4;1;1
250588;12;27;3
250622;6;1;1
250622;12;0;2
250646;8;2;0
250646;12;4;3
250646;2;0;0
250647;8;0;2
250647;12;1;1
250648;8;0;2
250648;7;2;2
250649;7;2;0
250649;12;0;2
250651;12;14;3
250675;1;0;1
250675;4;0;1
250675;12;3;2
250681;9;1;0
250691;11;0;1
250691;12;0;2
250737;11;0;0
250737;12;45;3
250737;2;1;2
250742;11;7;3
250742;2;0;1
250743;2;2;2
250748;6;0;1
250751;11;10;2
250751;2;0;1
250754;9;0;1
250754;6;0;2
250754;13;0;1
250754;11;0;1
250754;2;0;1
250763;2;0;3
250763;1;0;1
250763;11;3;1
250763;12;7;3
250765;11;4;1
250765;12;0;1
250767;2;0;3
250767;1;0;2
250767;11;0;3
250767;12;39;3
250771;2;0;2
250771;1;4;2
250771;11;2;3
250771;12;12;2
250772;2;0;2
250772;11;0;2
250772;12;18;3
250777;2;0;1
250777;9;1;0
250777;1;3;3
250779;2;0;1
250779;1;0;1
250779;11;2;3
250779;12;10;3
250783;16;0;3
250783;11;6;3
250783;12;7;2
250783;2;1;1
250784;2;0;1
250784;1;0;3
250784;13;6;3
250784;11;0;1
250787;2;10;1
